week_end,pathogen,geography,percent_visits,status,trend_on_date,recent_trend,month,year,age_group,gender,socio_economic_status,air_quality_index,temperature,humidity,mobility_index,mask_compliance,estimated_cost
2023-05-20,Combined,Texas,1.0,Reporting,Decreasing,Increasing,5,2023,65+,Female,High,31,19.440204957191295,94.65412237245755,24.707095000809186,71.59500326992459,1564.3732899365868
2023-05-20,Combined,Utah,1.1,Reporting,No Change,No Change,5,2023,18-49,Female,Middle,442,12.144399027982448,77.61770596180291,58.50649625211556,64.50041298238625,1029.0672641349179
2023-05-20,Combined,Vermont,0.6,Reporting,No Change,Decreasing,5,2023,50-64,Male,Low,117,18.48343495450351,67.3611851925409,41.10131646353139,22.61087483617812,1717.1851864042903
2023-05-20,Combined,Virginia,0.7,Reporting,No Change,Decreasing,5,2023,0-17,Female,Middle,102,6.516144896731966,39.908829798738175,71.69524936772841,22.988198438681586,1694.8428862079402
2023-05-20,Combined,Washington,1.0,Reporting,Decreasing,No Change,5,2023,0-17,Male,Low,197,7.749677816359778,95.6706478846652,52.18024964900162,77.58019472777913,1749.060798753132
2023-05-20,Combined,West Virginia,0.6,Reporting,Decreasing,Decreasing,5,2023,18-49,Male,High,190,34.812799913533894,49.4073713688585,57.06216544724203,25.678628728281016,200.34913719982416
2023-05-20,Combined,Wisconsin,0.6,Reporting,Decreasing,Decreasing,5,2023,50-64,Male,Middle,54,27.273738885214215,17.553185440944,51.93898725537848,71.67855379153455,369.80798807536246
2023-05-20,Combined,Wyoming,1.0,Reporting,No Change,No Change,5,2023,65+,Male,Middle,13,-3.5504572047175076,4.337901126588262,36.449529320426564,62.86931090751236,1710.2982161014245
2023-05-27,COVID-19,Alabama,0.5,Reporting,Decreasing,No Change,5,2023,65+,Male,Middle,239,33.707526485645865,29.024783587894298,71.77752867651603,52.1386668918124,391.0792190119526
2023-05-27,COVID-19,Alaska,0.8,Reporting,No Change,Increasing,5,2023,50-64,Male,Middle,217,28.79267115461556,55.07937188989028,26.847983884821915,31.986049092520695,655.371745614922
2023-05-27,COVID-19,Arizona,0.9,Reporting,Decreasing,Increasing,5,2023,65+,Male,High,374,-7.977199751456817,37.759984793984145,97.4402728711911,17.90444911333845,1751.631081778812
2023-05-27,COVID-19,Arkansas,0.4,Reporting,Decreasing,No Change,5,2023,0-17,Male,High,99,8.563225896460594,96.40509047865203,57.55726955800273,63.204852080515586,394.2224930788419
2023-05-27,COVID-19,California,0.6,Reporting,Decreasing,Increasing,5,2023,65+,Male,High,97,20.62747636856945,43.49355628416747,12.389120905236627,16.894454521027,1770.248096569712
2023-05-27,COVID-19,Colorado,0.6,Reporting,No Change,Increasing,5,2023,50-64,Female,Low,468,15.464174739465701,44.04802401640298,29.33940184146756,40.65046152971769,1835.5970141085252
2023-05-27,COVID-19,Connecticut,0.6,Reporting,No Change,Increasing,5,2023,18-49,Male,High,227,29.402164568384343,3.735102386302813,88.7644015980449,30.469756069107135,312.4944270169505
2023-05-27,COVID-19,Delaware,0.3,Reporting,No Change,No Change,5,2023,65+,Female,Middle,398,20.456347526136092,46.2565026289003,26.820510941052866,26.81459856150761,858.6376480487448
2023-05-27,COVID-19,District of Columbia,0.5,Reporting,No Change,No Change,5,2023,18-49,Male,High,317,-5.171950786354781,21.937559562294208,67.77098302160421,47.82033061285933,1119.935279051174
2023-05-27,COVID-19,Florida,0.9,Reporting,No Change,Increasing,5,2023,0-17,Female,Low,202,31.790022108211225,43.24717381900417,2.505606300971508,93.89604631943463,488.976846172486
2023-05-27,COVID-19,Georgia,0.3,Reporting,No Change,Increasing,5,2023,18-49,Female,Middle,259,23.53182828911808,68.87840988352288,12.661006159034628,56.144940037112804,610.075725229591
2023-05-27,COVID-19,Hawaii,1.9,Reporting,No Change,Increasing,5,2023,18-49,Male,High,231,33.870421921540895,45.572911142229145,77.24033411408328,58.71722457162102,604.952100793301
2023-05-27,COVID-19,Idaho,0.4,Reporting,Decreasing,No Change,5,2023,50-64,Male,Middle,239,32.36163563072161,94.55573420665284,19.803642318237145,65.17383710744306,394.3838106063453
2023-05-27,COVID-19,Illinois,0.5,Reporting,Decreasing,No Change,5,2023,50-64,Male,High,272,-0.1972947554760207,32.16160333649096,43.07989861284221,79.49126122490101,881.8965235835391
2023-05-27,COVID-19,Indiana,0.4,Reporting,Decreasing,No Change,5,2023,18-49,Male,Middle,264,32.48587280212501,12.996005731474025,34.494513433975094,85.11988172803848,218.7870707274107
2023-05-27,COVID-19,Iowa,0.8,Reporting,Decreasing,Decreasing,5,2023,65+,Female,Low,205,33.873262408878595,71.98649665299315,94.10115575382876,22.703887573379568,1739.7764871332952
2023-05-27,COVID-19,Kansas,0.3,Reporting,Decreasing,No Change,5,2023,65+,Female,Low,32,17.864626395181414,69.5382303210781,58.70213177848817,56.63687675405077,1022.1256870757259
2023-05-27,COVID-19,Kentucky,0.5,Reporting,Decreasing,No Change,5,2023,18-49,Male,Low,248,-4.08373272713807,7.281631013288859,56.39599861762314,76.88124964638084,410.0812636863686
2023-05-27,COVID-19,Louisiana,0.7,Reporting,No Change,Increasing,5,2023,65+,Male,High,65,39.181486577878424,85.868366621624,68.19423239907015,61.951647924143785,1931.3085173123418
2023-05-27,COVID-19,Maine,0.7,Reporting,No Change,No Change,5,2023,50-64,Female,Middle,487,19.785054293421936,15.765337541314084,80.74066649558674,20.199998253628536,836.2922942610343
2023-05-27,COVID-19,Maryland,0.3,Reporting,Decreasing,No Change,5,2023,50-64,Male,Low,166,-0.6468708765204347,28.72166705764959,81.76587859327277,33.18776426357638,184.6517148521543
2023-05-27,COVID-19,Massachusetts,0.6,Reporting,No Change,No Change,5,2023,0-17,Female,High,181,-7.121526130545583,83.5576827344785,7.959368408858081,46.6233047555761,634.0005199851498
2023-05-27,COVID-19,Michigan,0.6,Reporting,Decreasing,Decreasing,5,2023,50-64,Male,Low,148,29.200853087466115,68.72081661549252,35.337596759516465,64.42941476607761,1889.1952383671223
2023-05-27,COVID-19,Minnesota,0.4,Reporting,Decreasing,No Change,5,2023,65+,Male,High,178,9.169947501487815,49.35822962918678,81.53480536949947,8.01087041454327,637.1219053272313
2023-05-27,COVID-19,Mississippi,0.5,Reporting,Decreasing,No Change,5,2023,18-49,Male,Low,457,28.43285328044091,64.67057652696528,1.5781677972279695,27.51234260908696,1542.2523538644025
2023-05-27,COVID-19,Montana,0.5,Reporting,Decreasing,No Change,5,2023,50-64,Male,High,232,-0.9348327743651588,84.60728014550348,78.59017494755484,62.79052965780204,148.63784900467368
2023-05-27,COVID-19,National,0.5,Reporting,Decreasing,Increasing,5,2023,65+,Male,Middle,165,36.177585285888824,7.295688990380656,45.8444911139699,40.62953191962214,799.3940289153
2023-05-27,COVID-19,Nebraska,0.2,Reporting,Decreasing,No Change,5,2023,50-64,Male,Middle,244,27.006250281860737,88.03598380601319,38.88009832313667,48.82514797035999,1124.9695177032008
2023-05-27,COVID-19,Nevada,0.7,Reporting,No Change,Increasing,5,2023,0-17,Male,Low,481,1.4512178647871004,21.622951749447385,57.1380881628454,89.77436046863906,873.9108337205047
2023-05-27,COVID-19,New Jersey,0.4,Reporting,No Change,Increasing,5,2023,50-64,Male,Middle,445,10.80924953770947,84.49242136555462,88.10657488740245,9.069566297094555,512.9964490997805
2023-05-27,COVID-19,New Mexico,1.1,Reporting,Decreasing,Increasing,5,2023,50-64,Male,Low,153,1.4188190313162465,33.4840786306937,77.11308614045879,72.43892368453525,612.2826847330549
2023-05-27,COVID-19,New York,0.4,Reporting,No Change,Increasing,5,2023,0-17,Female,Low,160,10.209278910827699,0.32536795934787754,33.591008982351354,74.02316928956782,1083.0767541019454
2023-05-27,COVID-19,North Carolina,0.6,Reporting,No Change,No Change,5,2023,18-49,Female,Low,271,18.335691191111252,3.7177858328698354,84.63922099358507,50.1436888755361,1407.5402744658882
2023-05-27,COVID-19,North Dakota,0.6,Reporting,Decreasing,No Change,5,2023,65+,Male,High,227,16.40739028402004,43.48055800243775,34.99922845147526,90.23997164048419,140.32785566898013
2023-05-27,COVID-19,Ohio,0.4,Reporting,Decreasing,No Change,5,2023,50-64,Male,Middle,405,26.360987104502776,88.14456373363238,60.0097590948502,92.42235294510164,100.06872316933062
2023-05-27,COVID-19,Oklahoma,0.3,Reporting,Decreasing,No Change,5,2023,50-64,Male,High,455,1.760201216625422,72.80886543212323,64.76882084336876,55.135806504881714,574.3481520185251
2023-05-27,COVID-19,Oregon,0.7,Reporting,Decreasing,Increasing,5,2023,0-17,Female,Low,155,13.865592102423928,79.56209543831567,39.514377564767585,79.71094268138528,412.2077182747982
2023-05-27,COVID-19,Pennsylvania,0.3,Reporting,Decreasing,No Change,5,2023,18-49,Female,Middle,346,25.677898417777804,5.438765672947787,72.06298110798431,6.5103566960694526,1339.006223043712
2023-05-27,COVID-19,Region 1,0.6,Reporting,No Change,Increasing,5,2023,0-17,Female,Low,109,30.05425450875633,75.0120178928156,96.6263733288271,91.49858742668468,285.4449914888217
2023-05-27,COVID-19,Region 10,0.7,Reporting,Decreasing,Increasing,5,2023,65+,Female,High,205,25.593667871981843,83.63073288482879,82.23495886549384,78.11791946993142,1335.8792744297473
2023-05-27,COVID-19,Region 2,0.4,Reporting,No Change,Increasing,5,2023,18-49,Male,Middle,198,23.91728048676653,69.09420617678403,58.13847081681448,33.48701794699084,836.270693035659
2023-05-27,COVID-19,Region 3,0.4,Reporting,Decreasing,No Change,5,2023,65+,Female,Low,222,36.53021534021142,94.40010244173126,32.94442800077633,12.017078775512468,1409.3920717989772
2023-05-27,COVID-19,Region 4,0.7,Reporting,Decreasing,Increasing,5,2023,50-64,Female,Middle,428,34.89249197542504,21.057108009485415,74.45851072522814,69.00798403344555,908.1514965798689
2023-05-27,COVID-19,Region 5,0.5,Reporting,Decreasing,Decreasing,5,2023,18-49,Female,Middle,382,-0.5984132268567173,22.752408413825876,70.71721320493293,45.5174517508815,723.795949782413
2023-05-27,COVID-19,Region 6,0.6,Reporting,Decreasing,Increasing,5,2023,65+,Male,Low,363,2.239661885825903,31.285861748293087,99.79056051436844,90.96015972750409,1325.2371803137416
2023-05-27,COVID-19,Region 7,0.3,Reporting,Decreasing,No Change,5,2023,0-17,Female,High,117,-4.605893529264917,0.4546636612580812,39.49668224544519,67.26946736853705,916.0771260574783
2023-05-27,COVID-19,Region 8,0.6,Reporting,Decreasing,Increasing,5,2023,18-49,Female,High,172,15.648096400612896,19.232065081447193,93.91630313903714,26.93992631509785,1803.2808605913829
2023-05-27,COVID-19,Region 9,0.8,Reporting,Decreasing,Increasing,5,2023,18-49,Male,Low,44,36.52325172679158,4.726238330280797,97.11510261584425,78.67732850736152,1005.8171636679617
2023-05-27,COVID-19,Rhode Island,0.4,Reporting,No Change,No Change,5,2023,18-49,Male,Middle,248,26.31405646626598,48.474218818429534,90.00754135266952,5.678160378440489,469.26541351073604
2023-05-27,COVID-19,South Carolina,0.6,Reporting,No Change,Increasing,5,2023,65+,Female,Middle,223,13.936639313050861,90.53782152974983,55.93777945799482,68.34659227307222,1210.989763380219
2023-05-27,COVID-19,Tennessee,0.5,Reporting,Decreasing,No Change,5,2023,50-64,Female,Low,382,38.737203010663485,48.80376472956065,55.28195313661964,90.50490525696335,756.6338131156768
2023-05-27,COVID-19,Texas,0.5,Reporting,Decreasing,Increasing,5,2023,0-17,Male,Middle,60,6.219132260374074,14.975563882187881,80.79816852168275,45.87079951302936,1546.7340270830396
2023-05-27,COVID-19,Utah,0.6,Reporting,No Change,Increasing,5,2023,18-49,Male,Low,287,14.925622409572355,61.293419005192995,42.04762020451467,52.919928502397894,1409.0307991875484
2023-05-27,COVID-19,Vermont,0.6,Reporting,No Change,No Change,5,2023,0-17,Female,High,51,-2.779060506163291,28.697579447624666,16.04525976093729,99.20988692323877,1870.1261463788856
2023-05-27,COVID-19,Virginia,0.5,Reporting,No Change,Increasing,5,2023,18-49,Female,Low,0,38.54523270414397,76.11278101463269,29.481371559314475,60.07663411382781,476.4152497275384
2023-05-27,COVID-19,Washington,0.8,Reporting,Decreasing,Increasing,5,2023,65+,Female,Low,388,20.726144375356,62.65976370797108,50.58318642099692,40.353141388526424,1158.6374511553634
2023-05-27,COVID-19,West Virginia,0.5,Reporting,Decreasing,Decreasing,5,2023,0-17,Male,Low,43,34.88230415432461,51.900711269253165,44.40975348747165,56.079685781465905,280.7481024622565
2023-05-27,COVID-19,Wisconsin,0.5,Reporting,Decreasing,No Change,5,2023,18-49,Male,High,371,16.994511668249306,4.984139053727732,28.38080793480171,72.00976933543267,779.0199761457939
2023-05-27,COVID-19,Wyoming,0.8,Reporting,Decreasing,No Change,5,2023,50-64,Female,High,388,39.94664485902982,2.8602658288428895,76.62324323250603,77.84479502459509,215.85616694120685
2023-05-27,Influenza,Alabama,0.2,Reporting,Decreasing,Decreasing,5,2023,65+,Male,High,84,-4.495286205144158,31.452441529309095,54.06337196266192,60.3805306003225,1943.2528375196587
2023-05-27,Influenza,Alaska,0.3,Reporting,No Change,Decreasing,5,2023,65+,Male,High,460,2.68596699982521,9.983407738808825,95.4059604228082,35.851848900696815,764.3698333210747
2023-05-27,Influenza,Arizona,0.7,Reporting,Increasing,No Change,5,2023,0-17,Female,Middle,93,5.556948276074401,74.28865631079998,8.639377814609217,82.62237140377489,1327.7058418427152
2023-05-27,Influenza,Arkansas,0.2,Reporting,No Change,Decreasing,5,2023,0-17,Female,High,203,3.373888383915295,94.12273756947009,77.79134671945152,54.21157416475373,776.2681534148417
2023-05-27,Influenza,California,0.1,Reporting,No Change,No Change,5,2023,65+,Female,Low,239,30.4084529876204,31.14613935962829,29.505703799393224,30.964948550578043,1753.3958194990103
2023-05-27,Influenza,Colorado,0.1,Reporting,No Change,Decreasing,5,2023,18-49,Male,Low,289,-8.837303961782213,92.70442349823011,83.41792785383629,34.737377679368805,1557.3175952796594
2023-05-27,Influenza,Connecticut,0.1,Reporting,No Change,Decreasing,5,2023,65+,Female,Low,488,28.42789774252497,91.90539965995144,93.94062159053654,80.5064133323554,180.90722553270396
2023-05-27,Influenza,Delaware,0.1,Reporting,No Change,Decreasing,5,2023,65+,Male,High,474,0.4750805415045214,13.319743295462805,85.65121897425752,38.39838331375412,673.5790961721661
2023-05-27,Influenza,District of Columbia,0.2,Reporting,No Change,Decreasing,5,2023,18-49,Male,Middle,68,5.180491696702148,15.094714993569514,4.016037250349591,62.59506090171099,564.5686222295953
2023-05-27,Influenza,Florida,0.9,Reporting,Increasing,No Change,5,2023,18-49,Male,High,38,-2.0585308129266036,8.103985006808045,40.64041066672445,74.39292526891727,966.6635936300986
2023-05-27,Influenza,Georgia,0.5,Reporting,Increasing,Decreasing,5,2023,0-17,Male,High,240,-9.763094313481549,46.26749272164798,93.32622887198458,65.2461180443957,288.04518136761624
2023-05-27,Influenza,Hawaii,0.6,Reporting,Increasing,Increasing,5,2023,65+,Male,Middle,194,-3.9143401732267957,22.725447873996885,4.686803610501055,33.07171928803348,242.8447766412665
2023-05-27,Influenza,Idaho,0.1,Reporting,Decreasing,No Change,5,2023,65+,Male,High,389,30.268903312690938,35.57234137102607,56.421991437283204,95.47092181529926,465.3013687777355
2023-05-27,Influenza,Illinois,0.2,Reporting,Decreasing,Decreasing,5,2023,18-49,Female,High,453,-4.8593044812916455,30.705042892025325,7.102627004731666,4.093497283912139,209.97919044844366
2023-05-27,Influenza,Indiana,0.1,Reporting,No Change,Decreasing,5,2023,65+,Male,Middle,437,2.9746212192366652,20.12721732627558,99.75177730365343,69.45718976353506,1465.3994879896225
2023-05-27,Influenza,Iowa,0.2,Reporting,No Change,Decreasing,5,2023,50-64,Male,Low,286,24.89225492053683,24.841257304624165,48.98510079488545,22.141896298275576,1255.562725075607
2023-05-27,Influenza,Kansas,0.1,Reporting,No Change,Decreasing,5,2023,50-64,Female,Low,350,4.343627482157089,75.55034809251873,22.157842947498064,52.81408836024028,1111.8507493003506
2023-05-27,Influenza,Kentucky,0.2,Reporting,No Change,Decreasing,5,2023,18-49,Female,Low,266,21.31187386476803,0.37787493614356293,1.988283020172188,65.0738589565691,1186.0202220888991
2023-05-27,Influenza,Louisiana,0.2,Reporting,Increasing,No Change,5,2023,50-64,Male,High,310,-7.970121015562917,32.89524301216462,58.24582073040874,51.21805900704817,1197.3103148059754
2023-05-27,Influenza,Maine,0.0,Reporting,No Change,Decreasing,5,2023,65+,Male,Middle,36,-6.121223903274567,47.25403915781885,45.30564938379491,52.18020357276541,648.6615929831817
2023-05-27,Influenza,Maryland,0.1,Reporting,No Change,Decreasing,5,2023,65+,Male,Middle,496,2.61670128881806,41.94888509903243,89.19325673043747,60.925333100597555,1030.855015647975
2023-05-27,Influenza,Massachusetts,0.2,Reporting,Increasing,Decreasing,5,2023,0-17,Female,High,88,0.14629399865392756,14.331287355910272,53.75069526489986,64.60902042928541,1977.0411273697132
2023-05-27,Influenza,Michigan,0.2,Reporting,No Change,Decreasing,5,2023,18-49,Male,Low,68,-0.31395547022569836,65.36851630790129,42.07745399291828,56.53898420838635,1397.5485969626288
2023-05-27,Influenza,Minnesota,0.1,Reporting,Decreasing,Decreasing,5,2023,18-49,Male,Middle,123,4.21908981784396,23.18559209222878,34.570035093769555,97.05919026217921,1300.715245377118
2023-05-27,Influenza,Mississippi,0.4,Reporting,Increasing,Decreasing,5,2023,18-49,Female,High,135,16.86020902123297,87.08316543443601,38.666237908317,36.9449617939314,1445.2019123131633
2023-05-27,Influenza,Montana,0.0,Reporting,No Change,Decreasing,5,2023,65+,Female,High,25,6.7269110154227505,64.82365462831405,49.7118400344297,99.90062314202613,626.2262052778035
2023-05-27,Influenza,National,0.3,Reporting,Increasing,Decreasing,5,2023,18-49,Female,Low,55,15.0499596837074,42.9994516311612,30.242646100822313,98.05542107278964,1303.9556416846528
2023-05-27,Influenza,Nebraska,0.1,Reporting,No Change,Decreasing,5,2023,18-49,Female,High,400,-5.984703167756836,79.19832804344153,18.505181530208493,16.23691173294086,1305.0755567420836
2023-05-27,Influenza,Nevada,0.4,Reporting,Increasing,No Change,5,2023,50-64,Female,Middle,385,20.341278059429754,44.220823776553864,67.83023467908794,46.3655054713993,1859.186371525701
2023-05-27,Influenza,New Jersey,0.2,Reporting,No Change,Decreasing,5,2023,18-49,Female,Low,28,24.834793218417083,73.0711614563063,76.39434720527416,96.0628240971649,1885.620288685857
2023-05-27,Influenza,New Mexico,0.2,Reporting,No Change,Decreasing,5,2023,18-49,Male,Low,318,8.755128921122044,76.90094025798649,25.70373329405472,44.55000136516286,1394.5696580179779
2023-05-27,Influenza,New York,0.2,Reporting,No Change,Decreasing,5,2023,50-64,Female,Low,420,11.729778404721795,93.39621451093771,30.181440889026224,33.88519832994934,1001.0119762365756
2023-05-27,Influenza,North Carolina,0.4,Reporting,No Change,Decreasing,5,2023,50-64,Male,Middle,407,6.435894620868652,68.55557581190205,94.03425504999011,92.4242899940264,1747.0900831892313
2023-05-27,Influenza,North Dakota,0.1,Reporting,No Change,Decreasing,5,2023,65+,Female,High,60,6.282440137330408,31.868310156890832,30.611029501900678,0.9065666939213513,1887.251608184765
2023-05-27,Influenza,Ohio,0.1,Reporting,Decreasing,Decreasing,5,2023,18-49,Female,Middle,24,26.457263820969835,85.30658960131574,75.09805406014613,35.060438440206454,1796.4337587283405
2023-05-27,Influenza,Oklahoma,0.0,Reporting,Decreasing,Decreasing,5,2023,18-49,Male,Middle,419,-8.070062620974335,55.17196832885799,50.241219655996105,87.71043275010601,1197.0331165078528
2023-05-27,Influenza,Oregon,0.0,Reporting,No Change,Decreasing,5,2023,18-49,Female,Middle,322,30.672362983704474,87.11294108324667,55.97091757527471,61.375736486738184,572.2089548256973
2023-05-27,Influenza,Pennsylvania,0.1,Reporting,No Change,Decreasing,5,2023,50-64,Male,Low,237,26.52870861959618,4.1618503781258305,93.16582818653694,24.533951568075263,173.21933833629953
2023-05-27,Influenza,Region 1,0.1,Reporting,No Change,Decreasing,5,2023,50-64,Female,High,345,13.54132735546446,42.54079193007579,62.78071127183069,80.55380279792927,1639.6371121057405
2023-05-27,Influenza,Region 10,0.1,Reporting,No Change,Decreasing,5,2023,0-17,Male,High,236,39.33627343664548,38.64336659839264,94.05594075977992,54.17429451377761,118.55010247844929
2023-05-27,Influenza,Region 2,0.2,Reporting,No Change,Decreasing,5,2023,18-49,Male,High,447,7.392338390227163,26.676024333581882,79.8649141349488,47.09504325587719,655.9431576421213
2023-05-27,Influenza,Region 3,0.1,Reporting,No Change,Decreasing,5,2023,18-49,Male,Middle,381,31.00727454981807,93.95414503545354,19.07053793048853,81.24638821969134,961.2615583089342
2023-05-27,Influenza,Region 4,0.6,Reporting,Increasing,Decreasing,5,2023,50-64,Female,High,250,6.407846159117266,35.1298035361253,34.1842738609548,2.5196135973935108,1571.853577194056
2023-05-27,Influenza,Region 5,0.1,Reporting,Decreasing,Decreasing,5,2023,18-49,Male,High,434,21.863509896506592,39.56357246186244,9.922550943465325,41.02962765414995,616.0312112834035
2023-05-27,Influenza,Region 6,0.3,Reporting,No Change,Decreasing,5,2023,0-17,Female,High,370,25.296481790828963,93.20993840103623,68.12599033439459,79.38181526716332,931.0421829803881
2023-05-27,Influenza,Region 7,0.1,Reporting,No Change,Decreasing,5,2023,18-49,Male,Middle,428,19.764182852377978,95.0688990293694,55.52088285027031,37.233946310984955,1624.7559148917799
2023-05-27,Influenza,Region 8,0.2,Reporting,No Change,Decreasing,5,2023,0-17,Male,Low,113,28.669521076545223,18.350098102238842,36.98852121061999,44.58123011092924,579.281820545262
2023-05-27,Influenza,Region 9,0.4,Reporting,Increasing,No Change,5,2023,0-17,Male,High,60,-1.9582521286704875,2.585707894011413,46.993180421458746,94.57198570262858,1854.258006105078
2023-05-27,Influenza,Rhode Island,0.1,Reporting,No Change,Decreasing,5,2023,50-64,Male,Low,148,25.777219865002543,3.9636991356712836,16.119117770100523,61.80948609753095,1211.1869354994585
2023-05-27,Influenza,South Carolina,0.4,Reporting,Increasing,Decreasing,5,2023,0-17,Male,Middle,474,34.42365094243006,80.00694826733175,86.10407273937038,75.258184618103,1733.7523968905155
2023-05-27,Influenza,Tennessee,0.4,Reporting,No Change,Decreasing,5,2023,0-17,Female,Middle,83,16.09499592929016,93.99153217638016,61.40783024616362,22.010529729885953,1696.980227710519
2023-05-27,Influenza,Texas,0.3,Reporting,No Change,Decreasing,5,2023,65+,Female,High,253,6.286263955502498,55.01421463618365,63.66218856845221,70.45749677352305,108.0504162335119
2023-05-27,Influenza,Utah,0.4,Reporting,Increasing,No Change,5,2023,18-49,Female,High,437,-3.31834251566905,31.87611336444458,14.780534324350747,15.875883303703375,1936.7678037591177
2023-05-27,Influenza,Vermont,0.1,Reporting,No Change,Decreasing,5,2023,50-64,Female,Low,34,-9.548590216403632,94.90393359596034,71.8038781881725,4.539001462260261,1674.3493842498603
2023-05-27,Influenza,Virginia,0.2,Reporting,No Change,Decreasing,5,2023,65+,Female,Low,88,-2.6991686495288567,12.591165151369744,52.75016044110986,42.3290781554687,1129.245568528667
2023-05-27,Influenza,Washington,0.1,Reporting,Increasing,Decreasing,5,2023,50-64,Female,High,191,29.798595092252015,92.48209516317858,25.958768733201875,59.78014177660344,775.7462386679383
2023-05-27,Influenza,West Virginia,0.1,Reporting,No Change,Decreasing,5,2023,18-49,Male,High,14,10.612151824164588,84.96254715182701,1.5718473640209507,45.25117640991846,1237.1080468237262
2023-05-27,Influenza,Wisconsin,0.0,Reporting,Decreasing,Decreasing,5,2023,18-49,Female,High,268,21.464781910181028,46.507185822751616,33.22887288442605,86.28373393860564,992.7473058247822
2023-05-27,Influenza,Wyoming,0.1,Reporting,No Change,No Change,5,2023,65+,Male,Middle,184,27.900203286138634,49.635353479975244,84.7242148785574,20.412773195780233,1081.7669036820134
2023-05-27,RSV,Alabama,0.0,Reporting,No Change,Decreasing,5,2023,0-17,Female,High,19,2.9521384437417453,14.986820533794798,23.511389911170088,63.84521576764838,1907.0547757248382
2023-05-27,RSV,Alaska,0.1,Reporting,Decreasing,Decreasing,5,2023,18-49,Female,High,44,30.06902310324893,10.88956118141401,86.5366660682831,74.60101064820974,1763.5620078013371
2023-05-27,RSV,Arizona,0.0,Reporting,Decreasing,Decreasing,5,2023,50-64,Male,Low,465,11.500722400125959,69.81966661629016,80.47561883728612,63.06918065867681,1883.842149307475
2023-05-27,RSV,Arkansas,0.0,Reporting,No Change,No Change,5,2023,0-17,Female,Low,235,19.33759477045455,22.801556285458325,10.116657566006415,21.015731426142313,1323.1131848444859
2023-05-27,RSV,California,0.0,Reporting,No Change,No Change,5,2023,18-49,Female,Middle,54,5.7655838420498675,47.89712450134031,72.71743978298136,91.28320278455988,668.7928732608176
2023-05-27,RSV,Colorado,0.0,Reporting,No Change,Decreasing,5,2023,65+,Female,Middle,323,15.201529765142496,74.11927762510811,67.28794131036602,10.28158864523434,1151.0268343922107
2023-05-27,RSV,Connecticut,0.0,Reporting,No Change,No Change,5,2023,0-17,Male,Middle,104,-6.323132048097182,2.2153684846367816,71.32243123660015,69.3575128966705,1349.8301668004895
2023-05-27,RSV,Delaware,0.0,Reporting,No Change,No Change,5,2023,0-17,Male,High,221,26.205082796462577,13.955638722615415,72.56402141987401,85.1385104461898,1430.0403194417497
2023-05-27,RSV,District of Columbia,0.0,Reporting,No Change,No Change,5,2023,65+,Female,Middle,361,-6.440085608708759,56.23163368556384,78.02296819553416,37.031931463934264,621.8563878093352
2023-05-27,RSV,Florida,0.1,Reporting,No Change,No Change,5,2023,18-49,Male,Low,272,13.89268811879305,18.54406820030301,66.31514006842437,77.99288390522851,1313.9654891288028
2023-05-27,RSV,Georgia,0.0,Reporting,No Change,No Change,5,2023,50-64,Male,Low,43,34.975508104142136,86.40743919822565,27.185600744047434,99.09532883232531,1272.478108014982
2023-05-27,RSV,Hawaii,0.0,Reporting,No Change,No Change,5,2023,18-49,Female,Low,175,16.064839505772575,69.77943256381245,60.77492537039109,98.96954188200787,1621.5627521557574
2023-05-27,RSV,Idaho,0.0,Reporting,No Change,No Change,5,2023,18-49,Female,Low,377,-8.290752768599715,62.77583779904712,31.504198662524598,4.987236599747769,1712.3980158220108
2023-05-27,RSV,Illinois,0.0,Reporting,Decreasing,Decreasing,5,2023,50-64,Female,Middle,180,8.984358877230704,84.25248748641947,60.68891949767329,90.14513368526569,1928.3767054025518
2023-05-27,RSV,Indiana,0.0,Reporting,No Change,No Change,5,2023,0-17,Female,Low,119,34.57815991552388,86.84654028712421,43.565099373871206,18.615871048768405,1953.654723525658
2023-05-27,RSV,Iowa,0.1,Reporting,No Change,Decreasing,5,2023,65+,Female,Middle,239,29.18642077941795,7.621303580170435,43.85775875995124,72.19635803751537,1148.655627611976
2023-05-27,RSV,Kansas,0.0,Reporting,No Change,No Change,5,2023,0-17,Male,Middle,393,26.802044418235653,98.90528106448112,1.4569681564009396,96.40919555361876,1095.2901199971898
2023-05-27,RSV,Kentucky,0.0,Reporting,No Change,Decreasing,5,2023,65+,Male,Low,167,10.83874255771882,86.4584552561565,94.77955400209804,77.5848705073222,996.1646656161191
2023-05-27,RSV,Louisiana,0.0,Reporting,No Change,No Change,5,2023,65+,Male,Low,252,-4.970817776088124,7.54185604876797,91.52217755432582,66.18016556808453,977.3983207202022
2023-05-27,RSV,Maine,0.0,Reporting,No Change,No Change,5,2023,0-17,Female,High,486,26.821816707631626,13.263429227455404,19.825489553648456,81.45678648982314,1259.116332279915
2023-05-27,RSV,Maryland,0.0,Reporting,No Change,No Change,5,2023,65+,Female,Middle,327,5.295012676217045,77.582817706776,60.33004247510691,32.01634825241973,443.8597519436345
2023-05-27,RSV,Massachusetts,0.0,Reporting,No Change,No Change,5,2023,65+,Female,High,236,24.598087225712334,35.67544068603682,65.66933267882885,12.388157908266816,657.3566444149055
